# Program:featureCounts v1.5.0-p1;
Geneid	Chr	Start	End	Strand	Length	s1	s2	s3	s4	s5	s6	s7	s8
ENSG00000143322.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	179068462;179079417;179079716;179081444;179084013;179085958;179087722;179089325;179090730;179095512;179100347;179102447;179112068;179198376	179078576;179079590;179079980;179081533;179084165;179086651;179087899;179089409;179091002;179095807;179100616;179102509;179112224;179198819	-;-;-;-;-;-;-;-;-;-;-;-;-;-	13257	662	598	224	489	368	128	196	100
ENSG00000234041.1	chr1	179106899	179107069	+	171	0	0	0	0	0	0	0	0
ENSG00000231905.2	chr1	179152869	179153682	+	814	0	0	0	0	0	0	0	0
ENSG00000212338.1	chr1	179165608	179165714	+	107	0	0	0	0	0	0	0	0
ENSG00000201619.1	chr1	179170622	179170762	+	141	0	0	0	0	0	0	0	0
ENSG00000231564.1	chr1	179170840	179171061	+	222	0	0	0	0	0	0	0	0
ENSG00000225711.1	chr1;chr1	179190073;179190748	179190280;179191260	+;+	721	0	0	0	0	0	0	0	0
ENSG00000223794.1	chr1	179224868	179225216	+	349	0	0	0	0	0	0	0	0
ENSG00000228191.1	chr1	179240251	179240401	-	151	0	0	0	0	0	0	0	0
ENSG00000057252.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	179262925;179263455;179271812;179292572;179304641;179306972;179308573;179310163;179311145;179311997;179312725;179314082;179316735;179317979;179319431;179320452;179322720	179263071;179263536;179271937;179292630;179304792;179307031;179308680;179310445;179311327;179312078;179312770;179314211;179316832;179318077;179319566;179320597;179327815	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7033	603	553	302	386	394	183	202	156
ENSG00000263633.1	chr1	179333448	179333743	+	296	0	0	0	0	0	0	0	0
ENSG00000162779.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	179334855;179335539;179337935;179339110;179347772;179348532;179351835;179352577;179354373;179363038;179364233;179380281;179398653;179399587;179401402;179414105;179418206;179437578;179452263;179460673;179461990;179475968;179478431;179494469;179497462;179502105;179502930;179503628;179520202;179523647	179335261;179335741;179338107;179339214;179347892;179348617;179351891;179352679;179354494;179363178;179364337;179380401;179398754;179399741;179401477;179414339;179418348;179437852;179452356;179460872;179462086;179476061;179478538;179494582;179497566;179502239;179503012;179504097;179521836;179523870	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6089	72	71	65	61	42	121	85	114
ENSG00000224620.2	chr1	179416713	179417575	-	863	0	0	0	0	0	0	0	0
ENSG00000236539.3	chr1	179416737	179426450	-	9714	1	0	0	0	0	0	0	0
ENSG00000269064.1	chr1;chr1	179443716;179457738	179443776;179457805	-;-	129	0	0	0	0	0	0	0	0
ENSG00000261250.1	chr1;chr1	179512336;179517817	179515388;179518057	-;-	3294	0	0	0	0	0	0	1	0
ENSG00000116218.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	179519674;179521738;179523611;179526162;179528814;179530424;179533825;179544726	179520586;179521816;179523666;179526365;179528896;179530496;179533928;179545087	-;-;-;-;-;-;-;-	1874	0	0	0	0	0	0	0	0
ENSG00000251875.1	chr1	179545403	179545484	+	82	0	0	0	0	0	0	0	0
ENSG00000227141.2	chr1	179555840	179558310	+	2471	0	4	0	1	1	1	0	1
ENSG00000261060.1	chr1	179559507	179560440	+	934	0	0	0	0	0	0	0	0
ENSG00000162782.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	179560748;179561025;179561445;179562595;179564763;179587734;179590170;179599902;179603592;179604802;179608974;179609514;179620002;179621174;179623336;179631239;179632483;179638329;179659831	179560800;179561260;179561982;179563002;179564953;179587817;179590226;179600055;179603764;179605022;179609186;179609580;179620202;179621332;179623497;179631421;179632626;179638539;179660407	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4032	3	3	4	3	1	11	6	8
ENSG00000221547.1	chr1	179679385	179679481	-	97	0	0	0	0	0	0	0	0
ENSG00000243062.1	chr1;chr1;chr1	179699352;179711144;179711490	179699552;179711228;179711832	+;+;+	629	0	0	0	0	0	0	0	0
ENSG00000143340.6	chr1;chr1;chr1;chr1;chr1	179712298;179776933;179781245;179782211;179782914	179712558;179777023;179781266;179782325;179785333	+;+;+;+;+	2909	23	10	7	10	25	8	12	9
ENSG00000229407.1	chr1;chr1;chr1	179785319;179786503;179787127	179785662;179786559;179787326	-;-;-	601	0	0	0	0	0	0	0	0
ENSG00000231966.1	chr1;chr1	179798744;179805130	179798966;179805259	-;-	353	2	0	1	0	0	1	1	0
ENSG00000169905.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	179809102;179816670;179819980;179821767;179828165;179836662;179842841;179846374;179846828	179815963;179816771;179820498;179821946;179834989;179838331;179845312;179846508;179846938	-;-;-;-;-;-;-;-;-	18876	766	659	566	806	623	400	404	362
ENSG00000258664.1	chr1	179833916	179834311	-	396	0	0	0	0	0	0	0	0
ENSG00000272906.1	chr1	179850742	179851730	-	989	17	9	12	15	11	10	10	12
ENSG00000143337.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	179851177;179852749;179853072;179853827;179856964;179858445;179869261;179870437;179873101;179873787;179876958;179877740;179882721;179883133;179886587	179852201;179852913;179853163;179853904;179857094;179858504;179869302;179870523;179873157;179873902;179876999;179877808;179882765;179883189;179894135	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9615	837	716	480	564	651	273	361	244
ENSG00000264916.1	chr1	179869397	179869697	+	301	0	0	0	0	0	0	0	0
ENSG00000261831.2	chr1;chr1;chr1	179895776;179895930;179910614	179895802;179896031;179910931	-;-;-	447	0	0	0	0	0	0	0	0
ENSG00000260360.1	chr1	179922319	179923575	-	1257	4	0	3	0	2	5	3	0
ENSG00000135837.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	179923873;179955304;179956375;179959642;179961197;179965688;179972309;179975589;179981064;179982982;179984984;179989084;179991833;179993554;180000455;180002997;180006061;180010273;180010797;180012191;180013186;180017671;180021359;180022105;180022885;180023550;180031355;180034250;180042954;180044157;180047598;180049652;180053153;180054715;180056300;180056713;180059849;180061749;180064282;180064658;180065173;180067998;180080132	179924277;179955389;179956421;179959756;179961356;179966310;179972422;179975702;179981210;179983640;179985105;179990144;179991983;179993717;180000629;180003217;180006224;180010383;180010937;180012327;180013308;180017840;180021451;180022301;180023069;180023637;180031501;180034407;180043043;180044356;180047809;180049796;180053415;180055063;180056423;180056852;180059931;180063751;180064333;180065065;180065319;180068120;180084015	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	14301	1187	1060	345	880	659	190	222	183
ENSG00000235145.2	chr1	179937821	179938641	+	821	0	0	0	0	0	0	0	0
ENSG00000223450.1	chr1	179969573	179969943	-	371	0	0	0	0	0	0	0	0
ENSG00000261817.1	chr1;chr1;chr1	180086275;180092104;180092953	180086450;180092360;180093025	-;-;-	506	0	0	0	2	0	0	0	0
ENSG00000116260.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	180123969;180135626;180144456;180145066;180147929;180151309;180153051;180155188;180158687;180159568;180163348;180165397	180124307;180135726;180144501;180145168;180148019;180151454;180153185;180155317;180158809;180159715;180163527;180173165	+;+;+;+;+;+;+;+;+;+;+;+	9311	5655	5645	7450	5843	6363	6137	5788	3998
ENSG00000121454.4	chr1;chr1;chr1;chr1;chr1;chr1	180199421;180217420;180235527;180240515;180240970;180243320	180199740;180217832;180235729;180240669;180241141;180249380	+;+;+;+;+;+	7324	3	3	9	8	4	16	5	2
ENSG00000230124.2	chr1;chr1;chr1;chr1	180238788;180241737;180243072;180243786	180241106;180242533;180243247;180245359	-;-;-;-	4866	63	44	74	104	45	91	102	79
ENSG00000135847.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	180244515;180250441;180256118;180257365;180283827;180295546;180366651;180382501;180399315;180461404;180464596;180471180	180244547;180250521;180256537;180257652;180283857;180295697;180366740;180382606;180399397;180461500;180464660;180472089	-;-;-;-;-;-;-;-;-;-;-;-	2356	192	152	187	214	159	151	205	165
ENSG00000235060.1	chr1;chr1	180403935;180404696	180404393;180405071	+;+	835	0	0	0	0	2	0	0	0
ENSG00000265435.1	chr1	180407449	180407525	-	77	0	0	0	0	0	0	0	0
ENSG00000206905.1	chr1	180488152	180488255	-	104	0	0	0	0	0	0	0	0
ENSG00000266683.1	chr1	180514968	180515067	+	100	0	0	0	0	0	0	0	0
ENSG00000236719.2	chr1;chr1;chr1	180528112;180531340;180534387	180528191;180531480;180535654	+;+;+	1489	0	0	0	0	0	0	0	0
ENSG00000143324.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	180601140;180651496;180756889;180772524;180775198;180775610;180780543;180793889;180794301;180804010;180805658;180832844;180842939;180847111;180849212;180853142	180601406;180651547;180756990;180772747;180775347;180775693;180780624;180794079;180794480;180804181;180805852;180833010;180843191;180847426;180849433;180859387	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8903	496	512	318	624	464	137	183	123
ENSG00000272292.1	chr1	180727858	180727953	+	96	0	0	0	0	0	0	0	0
ENSG00000266825.1	chr1	180797031	180797128	-	98	0	0	0	0	0	0	0	0
ENSG00000225857.1	chr1;chr1;chr1;chr1;chr1	180875787;180876937;180877339;180877828;180878009	180875866;180877141;180877427;180877907;180878302	+;+;+;+;+	748	0	2	0	1	1	0	0	0
ENSG00000135835.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	180882290;180882970;180885290;180886987;180897283;180904251;180907691;180910181;180913525;180914439	180882429;180883192;180886236;180887050;180897709;180905806;180907847;180910421;180913652;180920750	+;+;+;+;+;+;+;+;+;+	10195	28	26	27	34	22	44	33	14
ENSG00000243155.1	chr1;chr1	180913178;180945254	180915236;180945618	-;-	2424	4	5	7	5	0	8	8	4
ENSG00000232586.1	chr1;chr1	180918835;180923804	180920054;180924023	-;-	1440	8	2	4	11	4	7	2	3
ENSG00000251520.1	chr1;chr1	180933647;180934775	180933912;180935045	+;+	537	0	0	0	0	0	0	0	0
ENSG00000270711.1	chr1	180939973	180940383	+	411	0	0	0	0	0	0	0	0
ENSG00000234237.2	chr1;chr1	180941695;180949712	180941705;180949868	+;+	168	0	0	0	0	0	0	0	0
ENSG00000135823.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	180941861;180953813;180956861;180957375;180959120;180962499;180971742;180974430;180991775	180945782;180953907;180957231;180958513;180959245;180962561;180971836;180974599;180992047	-;-;-;-;-;-;-;-;-	6254	432	313	265	411	320	167	199	177
ENSG00000153029.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1	181003067;181006133;181018188;181019147;181021371;181022709;181024361	181003210;181006248;181018833;181020409;181021646;181022813;181031074	+;+;+;+;+;+;+	9264	381	304	255	308	313	185	223	173
ENSG00000162783.8	chr1	181057638	181059977	+	2340	489	411	350	389	429	364	356	286
ENSG00000272198.1	chr1	181060245	181062035	+	1791	19	14	10	10	11	5	7	4
ENSG00000237292.1	chr1;chr1;chr1;chr1	181143620;181144473;181144846;181151025	181143711;181144602;181144970;181151344	+;+;+;+	667	0	0	0	0	0	0	1	0
ENSG00000225359.1	chr1;chr1	181159607;181160092	181159944;181160285	-;-	532	0	0	0	0	0	0	0	0
ENSG00000179452.2	chr1;chr1;chr1	181205524;181206768;181207706	181205641;181206873;181207740	+;+;+	259	0	0	0	0	0	0	0	0
ENSG00000198216.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	181382238;181452447;181479613;181480507;181546902;181548208;181549731;181620474;181680090;181684474;181685176;181686229;181687191;181688887;181689342;181689919;181690894;181693606;181695201;181700311;181701520;181702573;181705411;181706661;181707503;181708283;181714484;181719612;181721118;181721279;181724373;181725092;181726061;181727083;181727894;181731710;181732542;181735682;181740429;181741202;181745237;181748579;181750563;181752815;181753797;181754454;181754849;181759581;181762801;181764000;181765804;181767428	181382716;181453146;181479718;181480646;181547005;181548360;181549912;181621230;181680205;181684527;181685265;181686438;181687303;181688999;181689473;181689991;181691011;181693673;181695298;181700367;181702170;181702886;181705570;181706790;181707562;181708389;181714495;181719623;181721129;181721375;181724533;181725229;181726262;181727247;181728004;181731793;181732667;181735747;181740520;181741367;181745364;181748675;181750659;181752920;181753904;181754554;181754955;181759692;181762929;181764180;181765994;181777219	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	17878	26	46	15	23	41	15	33	7
ENSG00000252977.1	chr1	181740702	181740780	+	79	0	0	0	0	0	0	0	0
ENSG00000272880.1	chr1	181781840	181782396	+	557	0	0	0	0	0	0	0	0
ENSG00000222397.1	chr1	181808608	181808909	-	302	0	0	0	0	0	0	0	0
ENSG00000179930.5	chr1;chr1	182023705;182030703	182027208;182030847	-;-	3649	1	1	0	2	0	1	2	0
ENSG00000224810.1	chr1;chr1;chr1	182031812;182037452;182038205	182034036;182037505;182038388	-;-;-	2463	0	0	0	0	0	0	0	0
ENSG00000225982.1	chr1;chr1;chr1	182055686;182057406;182058500	182055876;182057611;182059247	+;+;+	1145	1	0	0	0	1	2	5	3
ENSG00000232309.1	chr1;chr1;chr1	182096432;182096946;182097540	182096681;182097062;182097800	-;-;-	628	0	0	0	0	0	0	0	0
ENSG00000228918.3	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	182098445;182099948;182100124;182100307;182100522;182100825;182102464;182122859;182125764;182131479;182131983;182136221;182159255;182173020;182173784;182188646;182212259;182213490;182282625;182283083	182098625;182100012;182100219;182100376;182100619;182100945;182102550;182122965;182125833;182131578;182132903;182136359;182159374;182173240;182173842;182188823;182212331;182213534;182282920;182283196	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3161	0	0	1	2	1	2	1	0
ENSG00000232096.1	chr1	182151865	182152231	-	367	0	0	0	0	0	0	0	0
ENSG00000206764.1	chr1	182296203	182296309	+	107	0	0	0	0	0	0	0	0
ENSG00000228664.1	chr1	182297632	182298142	+	511	0	0	0	0	0	0	0	0
ENSG00000231684.2	chr1	182305136	182305475	+	340	4	0	1	2	2	1	0	2
ENSG00000135821.12	chr1;chr1;chr1	182350839;182357707;182359632	182356427;182359439;182361341	-;-;-	9032	5581	5760	4719	4175	4916	4071	5169	2705
ENSG00000203730.2	chr1	182367252	182369751	-	2500	0	0	0	0	0	0	0	0
ENSG00000203729.4	chr1;chr1;chr1;chr1	182376756;182377663;182378378;182383821	182377167;182377742;182378495;182383950	+;+;+;+	740	0	0	0	0	0	0	0	0
ENSG00000270443.1	chr1;chr1	182403028;182403506	182403131;182403596	-;-	195	0	0	0	0	0	0	0	0
ENSG00000233537.1	chr1	182410712	182411497	+	786	0	0	0	0	0	1	0	0
ENSG00000121446.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	182419256;182419497;182422517;182423093;182427454;182429139;182429759;182440417;182441531;182442710;182457420;182458115;182462090;182476336;182491139;182496714;182499379;182499925;182501797;182509382;182517452;182517835;182522590;182523762;182529414	182419313;182419711;182422689;182423175;182427528;182429268;182429891;182440521;182441740;182443677;182457883;182458337;182462264;182476401;182491244;182496907;182499496;182500045;182501926;182509556;182517590;182520344;182522676;182525357;182529734	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8575	0	0	0	0	0	0	0	0
ENSG00000135828.7	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	182542769;182545391;182547256;182550360;182551188;182553216;182554462;182558302	182544713;182545524;182549142;182550492;182551393;182553301;182556108;182558391	-;-;-;-;-;-;-;-	6128	266	284	218	285	241	208	186	166
ENSG00000143333.6	chr1;chr1;chr1;chr1;chr1	182567758;182571101;182571555;182572364;182573351	182569648;182571267;182571619;182572474;182573543	-;-;-;-;-	2427	565	402	177	202	145	117	128	126
ENSG00000261504.1	chr1	182584389	182585764	+	1376	5	2	1	0	0	1	1	2
ENSG00000261185.1	chr1	182610951	182612442	-	1492	0	1	0	1	1	1	0	0
ENSG00000135824.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	182615239;182617272;182627504;182635104;182636007;182638759;182640792;182641172;182641954;182653491	182616052;182617438;182627800;182635168;182636108;182638887;182641064;182641386;182642067;182653711	-;-;-;-;-;-;-;-;-;-	2397	0	0	0	0	0	0	0	0
ENSG00000227181.1	chr1;chr1	182681997;182683448	182682023;182683679	+;+	259	0	0	0	0	0	0	0	0
ENSG00000271269.1	chr1;chr1	182702927;182703553	182702972;182703914	+;+	408	0	0	0	0	0	0	0	0
ENSG00000264809.1	chr1	182726054	182726153	+	100	0	0	0	0	0	0	0	0
ENSG00000135838.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	182758428;182760383;182761366;182763485;182764865;182772833;182775280;182778320;182778978;182781291;182783918;182785849;182787676;182787948;182791250;182794916;182797859	182758940;182760465;182761421;182763574;182764975;182772906;182775667;182778442;182779105;182781348;182783993;182785941;182787824;182787994;182791334;182796155;182799519	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4975	350	312	301	290	382	207	228	131
ENSG00000135829.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	182808504;182808869;182811680;182812429;182821368;182822441;182823165;182824712;182825667;182827239;182827686;182827868;182828175;182829128;182835579;182836096;182841472;182843989;182845185;182845582;182845965;182846049;182846553;182848385;182849632;182850399;182850655;182852274;182852655;182853748;182856218	182808591;182809070;182811812;182812569;182821479;182822553;182823313;182824848;182825713;182827375;182827775;182828029;182828252;182829440;182835720;182836178;182841628;182844089;182845398;182845884;182846038;182846182;182847308;182848545;182849743;182850560;182850782;182852503;182852770;182853948;182856886	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5645	2665	1863	1380	2155	1605	1037	1271	950
ENSG00000157060.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	182869000;182872174;182873315;182874631;182898782;182908311;182909464;182919658;182920453;182921072;182921638	182869369;182872296;182873565;182874784;182898887;182908688;182909678;182919816;182920602;182921124;182922660	-;-;-;-;-;-;-;-;-;-;-	2982	0	0	0	0	0	0	0	0
ENSG00000224040.1	chr1	182911250	182911539	-	290	0	0	0	0	0	0	0	0
ENSG00000199837.1	chr1	182913500	182913625	-	126	0	0	0	0	0	0	0	0
ENSG00000226570.2	chr1	182924525	182925283	-	759	0	0	0	0	0	0	0	0
ENSG00000176855.11	chr1	182928209	182929540	-	1332	0	1	0	0	0	1	1	1
ENSG00000264768.1	chr1	182928620	182928710	-	91	0	0	0	0	0	0	0	0
ENSG00000207472.1	chr1	182951347	182951453	-	107	0	0	0	0	0	0	0	0
ENSG00000135862.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	182992595;183065679;183072463;183077411;183079623;183083666;183084655;183085712;183085902;183086455;183086669;183087169;183090858;183091198;183093766;183094323;183095255;183096361;183097729;183099479;183100434;183101535;183102541;183103795;183104177;183105521;183106804;183109539;183111669	182993269;183065755;183072767;183077541;183079789;183083854;183084772;183085810;183086121;183086577;183086858;183087281;183091079;183091386;183094011;183094685;183095397;183096539;183097955;183099684;183100513;183101672;183102685;183103944;183104291;183105720;183107040;183109638;183114727	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8406	4360	3606	1784	3552	2588	1337	1372	889
ENSG00000224468.3	chr1;chr1;chr1	183107537;183109946;183110277	183107715;183110104;183110417	-;-;-	479	0	0	0	0	0	0	0	0
ENSG00000058085.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	183155373;183177016;183184588;183187525;183189960;183191224;183192270;183194743;183195833;183196650;183197509;183200096;183201322;183201787;183203502;183204710;183205595;183206487;183207442;183208499;183209427;183212282	183155566;183177204;183184723;183187623;183190096;183191346;183192459;183194855;183196051;183196832;183197754;183200238;183201478;183201992;183203581;183204865;183205739;183206639;183207556;183209333;183210396;183214035	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6543	5034	4653	2115	2270	3105	1223	1937	640
ENSG00000157064.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	183217372;183230137;183230337;183247688;183252001;183253845;183255797;183259263;183259767;183261925;183262840;183273805;183387318	183221878;183230204;183230438;183247820;183253174;183253925;183255923;183259341;183259878;183261992;183262928;183274009;183387737	-;-;-;-;-;-;-;-;-;-;-;-;-	7165	25	16	5	23	25	13	9	5
